received_at_utc,received_at_cest,generated_at_cest,protocol,alert_id,exchange,routing_key,simulation_time,risk_level,episode_status,vehicle_1,vehicle_2,arrival_time_difference_s,latency_ms,payload_json
2026-07-06T13:42:19.278625+00:00,15:42:19.278 CEST,15:42:19.274 CEST,amqp,arrival:targeted_vehicle_017|targeted_vehicle_019:111.7:HIGH,v2x,alerts.high,111.7,HIGH,ESCALATED_HIGH,targeted_vehicle_017,targeted_vehicle_019,2.0,3.6789,"{""alert_id"":""arrival:targeted_vehicle_017|targeted_vehicle_019:111.7:HIGH"",""pair_id"":""targeted_vehicle_017|targeted_vehicle_019"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:42:19.274961+00:00"",""simulation_time"":111.7,""prediction_time_s"":111.7,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_017"",""vehicle_2"":""targeted_vehicle_019"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":111.8,""vehicle_2_arrival_time_s"":113.8,""predicted_collision_time_s"":111.8,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_017 and targeted_vehicle_019"",""episode_id"":""targeted_vehicle_017|targeted_vehicle_019|111.2"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""amqp"",""sent_perf_time"":1982.876383958,""sent_wall_time_utc"":""2026-07-06T13:42:19.274977+00:00"",""sent_wall_time_cest"":""15:42:19.274 CEST""}"
2026-07-06T13:42:33.395758+00:00,15:42:33.395 CEST,15:42:33.393 CEST,amqp,arrival:targeted_vehicle_021|targeted_vehicle_022:125.7:HIGH,v2x,alerts.high,125.7,HIGH,NEW_HIGH,targeted_vehicle_021,targeted_vehicle_022,0.0,2.3393,"{""alert_id"":""arrival:targeted_vehicle_021|targeted_vehicle_022:125.7:HIGH"",""pair_id"":""targeted_vehicle_021|targeted_vehicle_022"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:42:33.393438+00:00"",""simulation_time"":125.7,""prediction_time_s"":125.7,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_021"",""vehicle_2"":""targeted_vehicle_022"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.0,""vehicle_1_arrival_time_s"":128.7,""vehicle_2_arrival_time_s"":128.7,""predicted_collision_time_s"":128.7,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_021 and targeted_vehicle_022"",""episode_id"":""targeted_vehicle_021|targeted_vehicle_022|125.7"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":1996.995312916,""sent_wall_time_utc"":""2026-07-06T13:42:33.393455+00:00"",""sent_wall_time_cest"":""15:42:33.393 CEST""}"
2026-07-06T13:42:46.978382+00:00,15:42:46.978 CEST,15:42:46.975 CEST,amqp,arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH,v2x,alerts.high,139.4,HIGH,NEW_HIGH,targeted_vehicle_023,targeted_vehicle_024,1.3,3.0147,"{""alert_id"":""arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH"",""pair_id"":""targeted_vehicle_023|targeted_vehicle_024"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:42:46.975383+00:00"",""simulation_time"":139.4,""prediction_time_s"":139.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_023"",""vehicle_2"":""targeted_vehicle_024"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.3,""vehicle_1_arrival_time_s"":141.1,""vehicle_2_arrival_time_s"":142.4,""predicted_collision_time_s"":141.1,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_023 and targeted_vehicle_024"",""episode_id"":""targeted_vehicle_023|targeted_vehicle_024|139.4"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2010.577691375,""sent_wall_time_utc"":""2026-07-06T13:42:46.975400+00:00"",""sent_wall_time_cest"":""15:42:46.975 CEST""}"
2026-07-06T13:42:59.969926+00:00,15:42:59.969 CEST,15:42:59.967 CEST,amqp,arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH,v2x,alerts.high,152.4,HIGH,NEW_HIGH,targeted_vehicle_026,targeted_vehicle_027,0.1,2.6802,"{""alert_id"":""arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH"",""pair_id"":""targeted_vehicle_026|targeted_vehicle_027"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:42:59.967274+00:00"",""simulation_time"":152.4,""prediction_time_s"":152.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_026"",""vehicle_2"":""targeted_vehicle_027"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":155.4,""vehicle_2_arrival_time_s"":155.3,""predicted_collision_time_s"":155.3,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_026 and targeted_vehicle_027"",""episode_id"":""targeted_vehicle_026|targeted_vehicle_027|152.4"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2023.569994833,""sent_wall_time_utc"":""2026-07-06T13:42:59.967288+00:00"",""sent_wall_time_cest"":""15:42:59.967 CEST""}"
2026-07-06T13:43:14.075340+00:00,15:43:14.075 CEST,15:43:14.072 CEST,amqp,arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH,v2x,alerts.high,166.5,HIGH,NEW_HIGH,targeted_vehicle_028,targeted_vehicle_029,0.1,3.266,"{""alert_id"":""arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH"",""pair_id"":""targeted_vehicle_028|targeted_vehicle_029"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:43:14.072101+00:00"",""simulation_time"":166.5,""prediction_time_s"":166.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_028"",""vehicle_2"":""targeted_vehicle_029"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":169.5,""vehicle_2_arrival_time_s"":169.4,""predicted_collision_time_s"":169.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_028 and targeted_vehicle_029"",""episode_id"":""targeted_vehicle_028|targeted_vehicle_029|166.5"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2037.675273041,""sent_wall_time_utc"":""2026-07-06T13:43:14.072116+00:00"",""sent_wall_time_cest"":""15:43:14.072 CEST""}"
2026-07-06T13:43:29.469784+00:00,15:43:29.469 CEST,15:43:29.468 CEST,amqp,arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH,v2x,alerts.high,181.9,HIGH,NEW_HIGH,targeted_vehicle_031,targeted_vehicle_032,0.3,1.6008,"{""alert_id"":""arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH"",""pair_id"":""targeted_vehicle_031|targeted_vehicle_032"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:43:29.468200+00:00"",""simulation_time"":181.9,""prediction_time_s"":181.9,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_031"",""vehicle_2"":""targeted_vehicle_032"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.3,""vehicle_1_arrival_time_s"":184.6,""vehicle_2_arrival_time_s"":184.9,""predicted_collision_time_s"":184.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_031 and targeted_vehicle_032"",""episode_id"":""targeted_vehicle_031|targeted_vehicle_032|181.9"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2053.071863958,""sent_wall_time_utc"":""2026-07-06T13:43:29.468215+00:00"",""sent_wall_time_cest"":""15:43:29.468 CEST""}"
2026-07-06T13:43:42.973089+00:00,15:43:42.973 CEST,15:43:42.971 CEST,amqp,arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH,v2x,alerts.high,195.4,HIGH,NEW_HIGH,targeted_vehicle_033,targeted_vehicle_034,0.9,1.621,"{""alert_id"":""arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH"",""pair_id"":""targeted_vehicle_033|targeted_vehicle_034"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:43:42.971496+00:00"",""simulation_time"":195.4,""prediction_time_s"":195.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_033"",""vehicle_2"":""targeted_vehicle_034"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.9,""vehicle_1_arrival_time_s"":197.5,""vehicle_2_arrival_time_s"":198.4,""predicted_collision_time_s"":197.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_033 and targeted_vehicle_034"",""episode_id"":""targeted_vehicle_033|targeted_vehicle_034|195.4"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2066.575591333,""sent_wall_time_utc"":""2026-07-06T13:43:42.971511+00:00"",""sent_wall_time_cest"":""15:43:42.971 CEST""}"
2026-07-06T13:43:54.371202+00:00,15:43:54.371 CEST,15:43:54.369 CEST,amqp,arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW,v2x,alerts.low,206.8,LOW,NEW_LOW,targeted_vehicle_035,targeted_vehicle_036,2.6,1.451,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:43:54.369767+00:00"",""simulation_time"":206.8,""prediction_time_s"":206.8,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.6,""vehicle_1_arrival_time_s"":209.8,""vehicle_2_arrival_time_s"":207.2,""predicted_collision_time_s"":207.2,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""NEW_LOW"",""protocol"":""amqp"",""sent_perf_time"":2077.974226791,""sent_wall_time_utc"":""2026-07-06T13:43:54.369782+00:00"",""sent_wall_time_cest"":""15:43:54.369 CEST""}"
2026-07-06T13:43:55.068825+00:00,15:43:55.068 CEST,15:43:55.067 CEST,amqp,arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH,v2x,alerts.high,207.5,HIGH,ESCALATED_HIGH,targeted_vehicle_035,targeted_vehicle_036,2.0,1.549,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:43:55.067291+00:00"",""simulation_time"":207.5,""prediction_time_s"":207.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":209.6,""vehicle_2_arrival_time_s"":207.6,""predicted_collision_time_s"":207.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2078.671773916,""sent_wall_time_utc"":""2026-07-06T13:43:55.067307+00:00"",""sent_wall_time_cest"":""15:43:55.067 CEST""}"
2026-07-06T13:44:03.531235+00:00,15:44:03.531 CEST,15:44:03.529 CEST,amqp,arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW,v2x,alerts.low,215.9,LOW,NEW_LOW,targeted_vehicle_038,targeted_vehicle_039,2.9,1.9192,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:03.529334+00:00"",""simulation_time"":215.9,""prediction_time_s"":215.9,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":216.0,""vehicle_2_arrival_time_s"":218.9,""predicted_collision_time_s"":216.0,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""NEW_LOW"",""protocol"":""amqp"",""sent_perf_time"":2087.134085583,""sent_wall_time_utc"":""2026-07-06T13:44:03.529348+00:00"",""sent_wall_time_cest"":""15:44:03.529 CEST""}"
2026-07-06T13:44:03.976884+00:00,15:44:03.976 CEST,15:44:03.972 CEST,amqp,arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH,v2x,alerts.high,216.4,HIGH,NEW_HIGH,targeted_vehicle_037,targeted_vehicle_039,1.0,4.2368,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:03.972660+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.0,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":218.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_039|216.4"",""episode_status"":""NEW_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2087.57742975,""sent_wall_time_utc"":""2026-07-06T13:44:03.972678+00:00"",""sent_wall_time_cest"":""15:44:03.972 CEST""}"
2026-07-06T13:44:03.977125+00:00,15:44:03.977 CEST,15:44:03.972 CEST,amqp,arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH,v2x,alerts.high,216.4,HIGH,ESCALATED_HIGH,targeted_vehicle_038,targeted_vehicle_039,1.9,4.3387,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:03.972666+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":216.5,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2087.577552,""sent_wall_time_utc"":""2026-07-06T13:44:03.972800+00:00"",""sent_wall_time_cest"":""15:44:03.972 CEST""}"
2026-07-06T13:44:03.977261+00:00,15:44:03.977 CEST,15:44:03.972 CEST,amqp,arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW,v2x,alerts.low,216.4,LOW,NEW_LOW,targeted_vehicle_037,targeted_vehicle_038,2.9,4.3848,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_038"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:03.972652+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_038"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":216.5,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_038"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_038|216.4"",""episode_status"":""NEW_LOW"",""protocol"":""amqp"",""sent_perf_time"":2087.577640083,""sent_wall_time_utc"":""2026-07-06T13:44:03.972889+00:00"",""sent_wall_time_cest"":""15:44:03.972 CEST""}"
2026-07-06T13:44:19.574054+00:00,15:44:19.574 CEST,15:44:19.571 CEST,amqp,arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW,v2x,alerts.low,232.0,LOW,NEW_LOW,targeted_vehicle_041,targeted_vehicle_042,2.7,2.8078,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:19.571263+00:00"",""simulation_time"":232.0,""prediction_time_s"":232.0,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.7,""vehicle_1_arrival_time_s"":232.1,""vehicle_2_arrival_time_s"":234.8,""predicted_collision_time_s"":232.1,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""NEW_LOW"",""protocol"":""amqp"",""sent_perf_time"":2103.176529458,""sent_wall_time_utc"":""2026-07-06T13:44:19.571280+00:00"",""sent_wall_time_cest"":""15:44:19.571 CEST""}"
2026-07-06T13:44:19.873436+00:00,15:44:19.873 CEST,15:44:19.870 CEST,amqp,arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH,v2x,alerts.high,232.3,HIGH,ESCALATED_HIGH,targeted_vehicle_041,targeted_vehicle_042,1.9,2.5744,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:44:19.870879+00:00"",""simulation_time"":232.3,""prediction_time_s"":232.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":232.4,""vehicle_2_arrival_time_s"":234.3,""predicted_collision_time_s"":232.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""amqp"",""sent_perf_time"":2103.476152875,""sent_wall_time_utc"":""2026-07-06T13:44:19.870893+00:00"",""sent_wall_time_cest"":""15:44:19.870 CEST""}"
