received_at_utc,received_at_cest,generated_at_cest,protocol,alert_id,topic,simulation_time,risk_level,episode_status,risk_source,vehicle_1,vehicle_2,arrival_time_difference_s,latency_ms,recommendation,message,payload_json
2026-07-06T13:48:31.615204+00:00,15:48:31.615 CEST,15:48:31.613 CEST,mqtt,arrival:targeted_vehicle_017|targeted_vehicle_018:111.4:LOW,v2x/alerts,111.4,LOW,NEW_LOW,arrival,targeted_vehicle_017,targeted_vehicle_018,2.9,1.9207,Monitor arrival timing and prepare warning if risk escalates,LOW intersection arrival-time risk detected between targeted_vehicle_017 and targeted_vehicle_018,"{""alert_id"":""arrival:targeted_vehicle_017|targeted_vehicle_018:111.4:LOW"",""pair_id"":""targeted_vehicle_017|targeted_vehicle_018"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:48:31.613149+00:00"",""simulation_time"":111.4,""prediction_time_s"":111.4,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_017"",""vehicle_2"":""targeted_vehicle_018"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":111.5,""vehicle_2_arrival_time_s"":114.4,""predicted_collision_time_s"":111.5,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_017 and targeted_vehicle_018"",""episode_id"":""targeted_vehicle_017|targeted_vehicle_018|111.4"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":2355.177892166,""sent_wall_time_utc"":""2026-07-06T13:48:31.613296+00:00"",""sent_wall_time_cest"":""15:48:31.613 CEST""}"
2026-07-06T13:48:31.923916+00:00,15:48:31.923 CEST,15:48:31.921 CEST,mqtt,arrival:targeted_vehicle_017|targeted_vehicle_019:111.7:HIGH,v2x/alerts,111.7,HIGH,ESCALATED_HIGH,arrival,targeted_vehicle_017,targeted_vehicle_019,2.0,2.382,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_017 and targeted_vehicle_019,"{""alert_id"":""arrival:targeted_vehicle_017|targeted_vehicle_019:111.7:HIGH"",""pair_id"":""targeted_vehicle_017|targeted_vehicle_019"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:48:31.921550+00:00"",""simulation_time"":111.7,""prediction_time_s"":111.7,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_017"",""vehicle_2"":""targeted_vehicle_019"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":111.8,""vehicle_2_arrival_time_s"":113.8,""predicted_collision_time_s"":111.8,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_017 and targeted_vehicle_019"",""episode_id"":""targeted_vehicle_017|targeted_vehicle_019|111.2"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2355.486167666,""sent_wall_time_utc"":""2026-07-06T13:48:31.921564+00:00"",""sent_wall_time_cest"":""15:48:31.921 CEST""}"
2026-07-06T13:48:45.918682+00:00,15:48:45.918 CEST,15:48:45.916 CEST,mqtt,arrival:targeted_vehicle_021|targeted_vehicle_022:125.7:HIGH,v2x/alerts,125.7,HIGH,NEW_HIGH,arrival,targeted_vehicle_021,targeted_vehicle_022,0.0,1.9929,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_021 and targeted_vehicle_022,"{""alert_id"":""arrival:targeted_vehicle_021|targeted_vehicle_022:125.7:HIGH"",""pair_id"":""targeted_vehicle_021|targeted_vehicle_022"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:48:45.916883+00:00"",""simulation_time"":125.7,""prediction_time_s"":125.7,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_021"",""vehicle_2"":""targeted_vehicle_022"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.0,""vehicle_1_arrival_time_s"":128.7,""vehicle_2_arrival_time_s"":128.7,""predicted_collision_time_s"":128.7,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_021 and targeted_vehicle_022"",""episode_id"":""targeted_vehicle_021|targeted_vehicle_022|125.7"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2369.481818041,""sent_wall_time_utc"":""2026-07-06T13:48:45.916903+00:00"",""sent_wall_time_cest"":""15:48:45.916 CEST""}"
2026-07-06T13:48:59.616999+00:00,15:48:59.616 CEST,15:48:59.615 CEST,mqtt,arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH,v2x/alerts,139.4,HIGH,NEW_HIGH,arrival,targeted_vehicle_023,targeted_vehicle_024,1.3,1.1426,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_023 and targeted_vehicle_024,"{""alert_id"":""arrival:targeted_vehicle_023|targeted_vehicle_024:139.4:HIGH"",""pair_id"":""targeted_vehicle_023|targeted_vehicle_024"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:48:59.615870+00:00"",""simulation_time"":139.4,""prediction_time_s"":139.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_023"",""vehicle_2"":""targeted_vehicle_024"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.3,""vehicle_1_arrival_time_s"":141.1,""vehicle_2_arrival_time_s"":142.4,""predicted_collision_time_s"":141.1,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_023 and targeted_vehicle_024"",""episode_id"":""targeted_vehicle_023|targeted_vehicle_024|139.4"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2383.181106208,""sent_wall_time_utc"":""2026-07-06T13:48:59.615886+00:00"",""sent_wall_time_cest"":""15:48:59.615 CEST""}"
2026-07-06T13:49:12.618462+00:00,15:49:12.618 CEST,15:49:12.617 CEST,mqtt,arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH,v2x/alerts,152.4,HIGH,NEW_HIGH,arrival,targeted_vehicle_026,targeted_vehicle_027,0.1,1.3635,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_026 and targeted_vehicle_027,"{""alert_id"":""arrival:targeted_vehicle_026|targeted_vehicle_027:152.4:HIGH"",""pair_id"":""targeted_vehicle_026|targeted_vehicle_027"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:49:12.617115+00:00"",""simulation_time"":152.4,""prediction_time_s"":152.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_026"",""vehicle_2"":""targeted_vehicle_027"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":155.4,""vehicle_2_arrival_time_s"":155.3,""predicted_collision_time_s"":155.3,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_026 and targeted_vehicle_027"",""episode_id"":""targeted_vehicle_026|targeted_vehicle_027|152.4"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2396.182640916,""sent_wall_time_utc"":""2026-07-06T13:49:12.617131+00:00"",""sent_wall_time_cest"":""15:49:12.617 CEST""}"
2026-07-06T13:49:26.715380+00:00,15:49:26.715 CEST,15:49:26.714 CEST,mqtt,arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH,v2x/alerts,166.5,HIGH,NEW_HIGH,arrival,targeted_vehicle_028,targeted_vehicle_029,0.1,1.1927,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_028 and targeted_vehicle_029,"{""alert_id"":""arrival:targeted_vehicle_028|targeted_vehicle_029:166.5:HIGH"",""pair_id"":""targeted_vehicle_028|targeted_vehicle_029"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:49:26.714202+00:00"",""simulation_time"":166.5,""prediction_time_s"":166.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_028"",""vehicle_2"":""targeted_vehicle_029"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.1,""vehicle_1_arrival_time_s"":169.5,""vehicle_2_arrival_time_s"":169.4,""predicted_collision_time_s"":169.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_028 and targeted_vehicle_029"",""episode_id"":""targeted_vehicle_028|targeted_vehicle_029|166.5"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2410.280042625,""sent_wall_time_utc"":""2026-07-06T13:49:26.714219+00:00"",""sent_wall_time_cest"":""15:49:26.714 CEST""}"
2026-07-06T13:49:42.233738+00:00,15:49:42.233 CEST,15:49:42.232 CEST,mqtt,arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH,v2x/alerts,181.9,HIGH,NEW_HIGH,arrival,targeted_vehicle_031,targeted_vehicle_032,0.3,1.5893,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_031 and targeted_vehicle_032,"{""alert_id"":""arrival:targeted_vehicle_031|targeted_vehicle_032:181.9:HIGH"",""pair_id"":""targeted_vehicle_031|targeted_vehicle_032"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:49:42.232218+00:00"",""simulation_time"":181.9,""prediction_time_s"":181.9,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_031"",""vehicle_2"":""targeted_vehicle_032"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.3,""vehicle_1_arrival_time_s"":184.6,""vehicle_2_arrival_time_s"":184.9,""predicted_collision_time_s"":184.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_031 and targeted_vehicle_032"",""episode_id"":""targeted_vehicle_031|targeted_vehicle_032|181.9"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2425.798406458,""sent_wall_time_utc"":""2026-07-06T13:49:42.232237+00:00"",""sent_wall_time_cest"":""15:49:42.232 CEST""}"
2026-07-06T13:49:55.613372+00:00,15:49:55.613 CEST,15:49:55.611 CEST,mqtt,arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH,v2x/alerts,195.4,HIGH,NEW_HIGH,arrival,targeted_vehicle_033,targeted_vehicle_034,0.9,1.5492,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_033 and targeted_vehicle_034,"{""alert_id"":""arrival:targeted_vehicle_033|targeted_vehicle_034:195.4:HIGH"",""pair_id"":""targeted_vehicle_033|targeted_vehicle_034"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:49:55.611842+00:00"",""simulation_time"":195.4,""prediction_time_s"":195.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_033"",""vehicle_2"":""targeted_vehicle_034"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":0.9,""vehicle_1_arrival_time_s"":197.5,""vehicle_2_arrival_time_s"":198.4,""predicted_collision_time_s"":197.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_033 and targeted_vehicle_034"",""episode_id"":""targeted_vehicle_033|targeted_vehicle_034|195.4"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2439.178334083,""sent_wall_time_utc"":""2026-07-06T13:49:55.611866+00:00"",""sent_wall_time_cest"":""15:49:55.611 CEST""}"
2026-07-06T13:50:07.017412+00:00,15:50:07.017 CEST,15:50:07.015 CEST,mqtt,arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW,v2x/alerts,206.8,LOW,NEW_LOW,arrival,targeted_vehicle_035,targeted_vehicle_036,2.6,1.6039,Monitor arrival timing and prepare warning if risk escalates,LOW intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:206.8:LOW"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:07.015867+00:00"",""simulation_time"":206.8,""prediction_time_s"":206.8,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.6,""vehicle_1_arrival_time_s"":209.8,""vehicle_2_arrival_time_s"":207.2,""predicted_collision_time_s"":207.2,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":2450.582606625,""sent_wall_time_utc"":""2026-07-06T13:50:07.015884+00:00"",""sent_wall_time_cest"":""15:50:07.015 CEST""}"
2026-07-06T13:50:07.714195+00:00,15:50:07.714 CEST,15:50:07.712 CEST,mqtt,arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH,v2x/alerts,207.5,HIGH,ESCALATED_HIGH,arrival,targeted_vehicle_035,targeted_vehicle_036,2.0,1.413,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036,"{""alert_id"":""arrival:targeted_vehicle_035|targeted_vehicle_036:207.5:HIGH"",""pair_id"":""targeted_vehicle_035|targeted_vehicle_036"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:07.712806+00:00"",""simulation_time"":207.5,""prediction_time_s"":207.5,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_035"",""vehicle_2"":""targeted_vehicle_036"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.0,""vehicle_1_arrival_time_s"":209.6,""vehicle_2_arrival_time_s"":207.6,""predicted_collision_time_s"":207.6,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_035 and targeted_vehicle_036"",""episode_id"":""targeted_vehicle_035|targeted_vehicle_036|206.8"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2451.279559541,""sent_wall_time_utc"":""2026-07-06T13:50:07.712822+00:00"",""sent_wall_time_cest"":""15:50:07.712 CEST""}"
2026-07-06T13:50:16.238209+00:00,15:50:16.238 CEST,15:50:16.236 CEST,mqtt,arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW,v2x/alerts,215.9,LOW,NEW_LOW,arrival,targeted_vehicle_038,targeted_vehicle_039,2.9,2.087,Monitor arrival timing and prepare warning if risk escalates,LOW intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:215.9:LOW"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:16.236146+00:00"",""simulation_time"":215.9,""prediction_time_s"":215.9,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":216.0,""vehicle_2_arrival_time_s"":218.9,""predicted_collision_time_s"":216.0,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":2459.803093375,""sent_wall_time_utc"":""2026-07-06T13:50:16.236166+00:00"",""sent_wall_time_cest"":""15:50:16.236 CEST""}"
2026-07-06T13:50:16.617956+00:00,15:50:16.617 CEST,15:50:16.616 CEST,mqtt,arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH,v2x/alerts,216.4,HIGH,NEW_HIGH,arrival,targeted_vehicle_037,targeted_vehicle_039,1.0,1.5471,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_039,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:16.616419+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.0,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":218.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_039|216.4"",""episode_status"":""NEW_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2460.183374458,""sent_wall_time_utc"":""2026-07-06T13:50:16.616438+00:00"",""sent_wall_time_cest"":""15:50:16.616 CEST""}"
2026-07-06T13:50:16.618229+00:00,15:50:16.618 CEST,15:50:16.616 CEST,mqtt,arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH,v2x/alerts,216.4,HIGH,ESCALATED_HIGH,arrival,targeted_vehicle_038,targeted_vehicle_039,1.9,1.6919,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039,"{""alert_id"":""arrival:targeted_vehicle_038|targeted_vehicle_039:216.4:HIGH"",""pair_id"":""targeted_vehicle_038|targeted_vehicle_039"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:16.616425+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_038"",""vehicle_2"":""targeted_vehicle_039"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":216.5,""vehicle_2_arrival_time_s"":218.4,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_038 and targeted_vehicle_039"",""episode_id"":""targeted_vehicle_038|targeted_vehicle_039|215.9"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2460.183499125,""sent_wall_time_utc"":""2026-07-06T13:50:16.616563+00:00"",""sent_wall_time_cest"":""15:50:16.616 CEST""}"
2026-07-06T13:50:16.618751+00:00,15:50:16.618 CEST,15:50:16.616 CEST,mqtt,arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW,v2x/alerts,216.4,LOW,NEW_LOW,arrival,targeted_vehicle_037,targeted_vehicle_038,2.9,2.1353,Monitor arrival timing and prepare warning if risk escalates,LOW intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_038,"{""alert_id"":""arrival:targeted_vehicle_037|targeted_vehicle_038:216.4:LOW"",""pair_id"":""targeted_vehicle_037|targeted_vehicle_038"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:16.616411+00:00"",""simulation_time"":216.4,""prediction_time_s"":216.4,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_037"",""vehicle_2"":""targeted_vehicle_038"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.9,""vehicle_1_arrival_time_s"":219.4,""vehicle_2_arrival_time_s"":216.5,""predicted_collision_time_s"":216.5,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_037 and targeted_vehicle_038"",""episode_id"":""targeted_vehicle_037|targeted_vehicle_038|216.4"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":2460.183566,""sent_wall_time_utc"":""2026-07-06T13:50:16.616630+00:00"",""sent_wall_time_cest"":""15:50:16.616 CEST""}"
2026-07-06T13:50:32.216047+00:00,15:50:32.216 CEST,15:50:32.214 CEST,mqtt,arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW,v2x/alerts,232.0,LOW,NEW_LOW,arrival,targeted_vehicle_041,targeted_vehicle_042,2.7,1.2122,Monitor arrival timing and prepare warning if risk escalates,LOW intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.0:LOW"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:32.214850+00:00"",""simulation_time"":232.0,""prediction_time_s"":232.0,""risk_level"":""LOW"",""severity_rank"":1,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""LOW"",""risk_source"":""arrival"",""arrival_time_difference_s"":2.7,""vehicle_1_arrival_time_s"":232.1,""vehicle_2_arrival_time_s"":234.8,""predicted_collision_time_s"":232.1,""prediction_horizon_s"":3.0,""recommendation"":""Monitor arrival timing and prepare warning if risk escalates"",""message"":""LOW intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""NEW_LOW"",""protocol"":""mqtt"",""sent_perf_time"":2475.782150125,""sent_wall_time_utc"":""2026-07-06T13:50:32.214866+00:00"",""sent_wall_time_cest"":""15:50:32.214 CEST""}"
2026-07-06T13:50:32.516832+00:00,15:50:32.516 CEST,15:50:32.515 CEST,mqtt,arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH,v2x/alerts,232.3,HIGH,ESCALATED_HIGH,arrival,targeted_vehicle_041,targeted_vehicle_042,1.9,1.2117,Issue immediate V2X intersection-arrival warning,HIGH intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042,"{""alert_id"":""arrival:targeted_vehicle_041|targeted_vehicle_042:232.3:HIGH"",""pair_id"":""targeted_vehicle_041|targeted_vehicle_042"",""event_type"":""v2x_intersection_arrival_risk"",""generated_at_utc"":""2026-07-06T13:50:32.515635+00:00"",""simulation_time"":232.3,""prediction_time_s"":232.3,""risk_level"":""HIGH"",""severity_rank"":2,""vehicle_1"":""targeted_vehicle_041"",""vehicle_2"":""targeted_vehicle_042"",""vehicle_1_group"":""targeted"",""vehicle_2_group"":""targeted"",""arrival_risk_level"":""HIGH"",""risk_source"":""arrival"",""arrival_time_difference_s"":1.9,""vehicle_1_arrival_time_s"":232.4,""vehicle_2_arrival_time_s"":234.3,""predicted_collision_time_s"":232.4,""prediction_horizon_s"":3.0,""recommendation"":""Issue immediate V2X intersection-arrival warning"",""message"":""HIGH intersection arrival-time risk detected between targeted_vehicle_041 and targeted_vehicle_042"",""episode_id"":""targeted_vehicle_041|targeted_vehicle_042|232.0"",""episode_status"":""ESCALATED_HIGH"",""protocol"":""mqtt"",""sent_perf_time"":2476.082941291,""sent_wall_time_utc"":""2026-07-06T13:50:32.515651+00:00"",""sent_wall_time_cest"":""15:50:32.515 CEST""}"
